review_id,product_id,brand,star_rating,sentiment,review_text,review_date,wheels_score,handle_score,zipper_score,material_score,size_score,durability_score
REV005133,PROD0059,Aristocrat,2,negative,Poor quality zipper fails fast. Expected better for this price.,2024-04-20,3.0,2.8,3.0,3.2,3.9,3.1
REV005134,PROD0059,Aristocrat,3,neutral,Good for occasional use. zipper fails fast is acceptable.,2024-06-25,3.1,3.2,3.4,3.9,2.5,3.7
REV005135,PROD0059,Aristocrat,5,positive,The very affordable works perfectly. Highly recommended!,2025-10-30,3.6,3.6,3.3,3.2,2.5,3.8
REV005136,PROD0059,Aristocrat,3,neutral,Good for occasional use. cheap plastic is acceptable.,2025-07-28,3.6,2.9,2.8,3.2,3.0,3.8
REV005137,PROD0059,Aristocrat,1,negative,Not worth it at all. cheap plastic quality is disappointing.,2024-04-26,3.6,3.0,3.6,3.4,2.6,2.7
REV005138,PROD0059,Aristocrat,4,positive,"Ordered for Goa trip, lightweight exceeded expectations.",2025-10-25,2.8,3.5,3.5,3.3,3.9,3.9
REV005139,PROD0059,Aristocrat,2,negative,zipper fails fast broke during my very first trip. Very upset.,2025-12-10,3.4,2.9,3.2,2.6,2.9,3.2
REV005140,PROD0059,Aristocrat,2,negative,Customer service is bad and poor durability quality is poor.,2024-06-16,2.5,3.3,3.7,2.7,3.5,2.7
REV005141,PROD0059,Aristocrat,3,neutral,Average quality. poor durability could be better.,2026-03-15,3.4,3.3,3.1,3.2,3.7,2.7
REV005142,PROD0059,Aristocrat,5,positive,The lightweight works perfectly. Highly recommended!,2024-06-23,2.5,2.7,2.8,2.8,2.7,3.3
REV005143,PROD0059,Aristocrat,1,negative,Not worth it at all. zipper fails fast quality is disappointing.,2025-09-03,3.7,3.7,3.9,3.6,2.7,2.7
REV005144,PROD0059,Aristocrat,5,positive,Superb very affordable! My family loved it.,2025-07-09,2.6,3.7,3.1,2.6,2.8,3.3
REV005145,PROD0059,Aristocrat,1,negative,Not worth it at all. zipper fails fast quality is disappointing.,2025-07-14,3.9,2.8,3.5,2.8,3.9,2.7
REV005146,PROD0059,Aristocrat,2,negative,The wobbly wheels is terrible. Do not buy!,2025-01-20,3.4,3.4,2.6,3.3,2.6,3.3
REV005147,PROD0059,Aristocrat,4,positive,The basic functionality works perfectly. Highly recommended!,2025-07-29,3.2,3.6,3.0,3.9,3.8,2.6
REV005148,PROD0059,Aristocrat,5,positive,"Used it for 3 trips, lightweight still perfect.",2025-05-26,2.7,3.2,3.6,3.8,4.0,3.9
REV005149,PROD0059,Aristocrat,3,neutral,Good for occasional use. wobbly wheels is acceptable.,2024-06-17,3.7,2.7,2.8,3.0,3.5,3.2
REV005150,PROD0059,Aristocrat,5,positive,Amazing basic functionality for this price range. Value for money!,2025-07-15,3.5,3.3,3.7,3.2,2.9,2.8
REV005151,PROD0059,Aristocrat,1,negative,Not worth it at all. poor durability quality is disappointing.,2025-02-15,2.9,3.5,3.2,2.9,3.2,3.5
REV005152,PROD0059,Aristocrat,2,negative,Quality has gone down. zipper fails fast is not as advertised.,2024-10-28,3.3,3.9,3.9,3.6,3.9,3.0
REV005153,PROD0059,Aristocrat,3,neutral,Good for occasional use. cheap plastic is acceptable.,2025-08-12,4.0,3.3,3.2,4.0,3.9,2.8
REV005154,PROD0059,Aristocrat,2,negative,Returned the product. poor durability was defective.,2024-05-09,3.2,3.6,3.5,3.2,3.6,3.9
REV005155,PROD0059,Aristocrat,4,positive,The basic functionality is excellent! Very happy with this purchase.,2025-10-25,3.2,3.4,2.7,3.3,3.8,3.7
REV005156,PROD0059,Aristocrat,1,negative,cheap plastic broke during my very first trip. Very upset.,2025-07-06,3.0,2.7,3.2,2.9,4.0,2.7
REV005157,PROD0059,Aristocrat,4,positive,"Used it for 3 trips, very affordable still perfect.",2026-01-25,3.0,3.0,3.5,3.2,3.8,3.2
REV005158,PROD0059,Aristocrat,1,negative,Regret buying this. wobbly wheels is very bad.,2025-01-27,3.8,2.9,3.4,3.4,3.3,4.0
REV005159,PROD0059,Aristocrat,3,neutral,Not great not terrible. poor durability meets basic needs.,2024-11-14,3.2,3.2,3.8,3.6,3.3,2.9
REV005160,PROD0059,Aristocrat,3,neutral,Average quality. cheap plastic could be better.,2025-06-11,3.5,3.6,4.0,2.5,2.8,3.0
REV005161,PROD0059,Aristocrat,3,neutral,Good for occasional use. poor durability is acceptable.,2024-11-25,3.6,3.7,2.5,3.7,3.4,2.8
REV005162,PROD0059,Aristocrat,3,neutral,Average quality. poor durability could be better.,2025-08-08,3.6,2.9,2.7,3.9,3.2,2.8
REV005163,PROD0059,Aristocrat,5,positive,Superb very affordable! My family loved it.,2024-04-19,3.3,3.3,3.8,3.9,3.3,3.7
REV005164,PROD0059,Aristocrat,2,negative,wobbly wheels stopped working within a month. Waste of money.,2024-08-30,2.7,2.8,3.4,3.8,3.2,2.6
REV005165,PROD0059,Aristocrat,1,negative,wobbly wheels stopped working within a month. Waste of money.,2024-04-13,3.8,2.6,2.6,2.8,2.9,3.1
REV005166,PROD0059,Aristocrat,2,negative,poor durability stopped working within a month. Waste of money.,2025-09-11,3.3,3.8,3.4,3.9,3.6,3.3
REV005167,PROD0059,Aristocrat,2,negative,Quality has gone down. wobbly wheels is not as advertised.,2024-06-05,3.9,3.6,3.8,3.7,2.9,2.9
REV005168,PROD0059,Aristocrat,5,positive,Really impressed with the very affordable. Worth every rupee.,2026-01-07,3.0,3.5,3.2,4.0,3.0,3.8
REV005169,PROD0060,Aristocrat,4,positive,The basic functionality is excellent! Very happy with this purchase.,2024-10-31,3.3,2.7,3.3,2.8,2.8,2.7
REV005170,PROD0060,Aristocrat,2,negative,Returned the product. wobbly wheels was defective.,2025-09-28,2.7,3.5,3.8,2.8,3.7,3.6
REV005171,PROD0060,Aristocrat,3,neutral,Average quality. cheap plastic could be better.,2024-05-18,2.6,2.7,2.9,2.9,3.6,3.1
REV005172,PROD0060,Aristocrat,3,neutral,Not great not terrible. cheap plastic meets basic needs.,2024-09-22,3.2,3.6,3.7,3.2,3.2,3.2
REV005173,PROD0060,Aristocrat,2,negative,Returned the product. poor durability was defective.,2025-02-07,2.8,3.9,3.9,3.9,3.0,3.9
REV005174,PROD0060,Aristocrat,4,positive,"Ordered for Goa trip, lightweight exceeded expectations.",2024-07-11,2.8,3.5,3.3,3.2,3.4,3.3
REV005175,PROD0060,Aristocrat,5,positive,Best luggage for the price! very affordable is outstanding.,2025-02-14,2.7,2.6,3.2,3.6,3.1,2.5
REV005176,PROD0060,Aristocrat,4,positive,Really impressed with the very affordable. Worth every rupee.,2024-09-21,3.7,2.5,3.2,3.6,3.3,4.0
REV005177,PROD0060,Aristocrat,4,positive,"Used it for 3 trips, very affordable still perfect.",2025-02-06,3.5,2.6,3.3,3.5,2.6,3.9
REV005178,PROD0060,Aristocrat,4,positive,Best luggage for the price! very affordable is outstanding.,2024-10-20,2.8,3.4,2.7,3.2,3.8,3.5
REV005179,PROD0060,Aristocrat,3,neutral,Good for occasional use. zipper fails fast is acceptable.,2025-07-03,3.7,3.9,3.9,3.2,3.9,3.6
REV005180,PROD0060,Aristocrat,3,neutral,Not great not terrible. zipper fails fast meets basic needs.,2025-06-07,3.7,3.6,3.2,3.7,3.2,2.5
REV005181,PROD0060,Aristocrat,3,neutral,Not great not terrible. wobbly wheels meets basic needs.,2024-09-06,3.4,3.4,2.9,3.8,3.5,3.1
REV005182,PROD0060,Aristocrat,5,positive,"Great basic functionality, exactly what I needed for my travels.",2024-07-16,2.8,3.1,3.7,2.7,4.0,3.4
REV005183,PROD0060,Aristocrat,3,neutral,Okay product for the price. poor durability is standard.,2025-09-03,3.2,3.8,3.2,2.5,2.6,3.3
REV005184,PROD0060,Aristocrat,4,positive,The lightweight works perfectly. Highly recommended!,2025-10-17,3.0,3.9,3.6,3.3,3.0,3.2
REV005185,PROD0060,Aristocrat,5,positive,Amazing very affordable for this price range. Value for money!,2025-10-07,3.6,3.6,3.4,2.8,3.1,3.7
REV005186,PROD0060,Aristocrat,3,neutral,Average quality. zipper fails fast could be better.,2025-06-09,3.2,2.8,3.3,3.8,3.3,2.5
REV005187,PROD0060,Aristocrat,3,neutral,Average quality. zipper fails fast could be better.,2025-10-11,2.6,2.9,2.8,3.3,2.6,2.7
REV005188,PROD0060,Aristocrat,3,neutral,Good for occasional use. cheap plastic is acceptable.,2025-12-01,3.2,3.4,3.5,3.1,3.7,3.2
REV005189,PROD0060,Aristocrat,4,positive,"Great lightweight, exactly what I needed for my travels.",2025-12-22,3.4,2.9,3.4,2.8,4.0,3.0
REV005190,PROD0060,Aristocrat,5,positive,Superb basic functionality! My family loved it.,2024-05-02,3.3,3.0,3.5,3.6,3.6,3.2
REV005191,PROD0060,Aristocrat,1,negative,Returned the product. zipper fails fast was defective.,2024-09-08,2.6,2.7,3.3,4.0,4.0,3.6
REV005192,PROD0060,Aristocrat,5,positive,Superb basic functionality! My family loved it.,2025-12-28,2.6,3.9,3.3,3.6,3.0,3.7
REV005193,PROD0060,Aristocrat,1,negative,Very disappointed with the zipper fails fast. Broke after first use.,2024-04-20,3.9,2.6,3.8,3.0,2.8,3.2
REV005194,PROD0060,Aristocrat,3,neutral,Average quality. wobbly wheels could be better.,2024-07-17,2.7,3.9,3.0,3.7,3.5,3.0
REV005195,PROD0060,Aristocrat,4,positive,The basic functionality works perfectly. Highly recommended!,2025-04-21,3.8,3.7,3.5,3.8,2.8,3.2
REV005196,PROD0060,Aristocrat,5,positive,Amazing basic functionality for this price range. Value for money!,2024-05-07,3.9,3.4,2.9,2.5,3.4,3.3
REV005197,PROD0060,Aristocrat,5,positive,"Great lightweight, exactly what I needed for my travels.",2024-12-06,2.9,3.1,3.5,3.3,3.3,3.9
REV005198,PROD0060,Aristocrat,4,positive,"Ordered for Goa trip, very affordable exceeded expectations.",2025-02-08,2.5,3.1,3.1,3.2,3.9,2.5
REV005199,PROD0060,Aristocrat,1,negative,cheap plastic broke during my very first trip. Very upset.,2024-12-16,3.6,2.8,3.9,2.7,3.1,3.3
REV005200,PROD0060,Aristocrat,4,positive,Amazing basic functionality for this price range. Value for money!,2025-06-12,3.0,2.5,3.6,3.4,3.9,3.4
REV005201,PROD0060,Aristocrat,4,positive,"Ordered for Goa trip, lightweight exceeded expectations.",2024-05-19,2.9,3.0,4.0,2.9,2.8,2.7
REV005202,PROD0060,Aristocrat,5,positive,"Great very affordable, exactly what I needed for my travels.",2025-02-13,2.7,3.4,4.0,3.9,2.6,3.2
REV005203,PROD0060,Aristocrat,5,positive,Best luggage for the price! lightweight is outstanding.,2025-09-19,2.9,3.3,2.6,3.3,3.1,2.5
REV005204,PROD0060,Aristocrat,5,positive,Really impressed with the lightweight. Worth every rupee.,2025-08-09,3.2,3.4,2.6,2.7,3.9,2.6
REV005205,PROD0060,Aristocrat,3,neutral,Good for occasional use. zipper fails fast is acceptable.,2024-09-23,3.1,3.9,2.6,3.8,3.2,3.4
REV005206,PROD0060,Aristocrat,4,positive,The lightweight is excellent! Very happy with this purchase.,2025-01-24,3.3,3.6,3.4,3.0,3.0,3.7
REV005207,PROD0060,Aristocrat,5,positive,"Used it for 3 trips, basic functionality still perfect.",2024-08-04,4.0,3.9,3.8,3.1,3.1,3.5
REV005208,PROD0060,Aristocrat,2,negative,Quality has gone down. poor durability is not as advertised.,2026-01-11,3.3,3.6,3.3,3.2,3.5,3.6
REV005209,PROD0060,Aristocrat,4,positive,"Used it for 3 trips, lightweight still perfect.",2026-01-05,4.0,3.6,2.9,3.2,3.8,3.9
REV005210,PROD0060,Aristocrat,5,positive,Amazing basic functionality for this price range. Value for money!,2026-02-19,3.6,3.3,3.3,2.8,3.3,3.1
REV005211,PROD0060,Aristocrat,4,positive,Amazing lightweight for this price range. Value for money!,2025-10-12,3.0,4.0,2.6,3.7,3.1,2.7
REV005212,PROD0060,Aristocrat,4,positive,lightweight is top notch. Will buy again.,2024-06-12,2.7,3.1,3.6,3.3,2.6,2.6
REV005213,PROD0060,Aristocrat,5,positive,The very affordable is excellent! Very happy with this purchase.,2024-08-07,2.6,3.0,3.1,3.7,3.1,3.6
REV005214,PROD0060,Aristocrat,5,positive,lightweight is top notch. Will buy again.,2026-02-19,3.5,3.3,2.8,2.7,3.2,3.0
REV005215,PROD0060,Aristocrat,3,neutral,Average quality. cheap plastic could be better.,2025-08-28,2.8,2.6,3.4,3.5,3.0,2.9
REV005216,PROD0060,Aristocrat,4,positive,"Great basic functionality, exactly what I needed for my travels.",2024-11-03,3.6,3.9,3.7,3.1,3.0,2.9
REV005217,PROD0060,Aristocrat,1,negative,Very disappointed with the poor durability. Broke after first use.,2026-02-24,2.7,3.3,2.6,2.6,2.8,2.8
REV005218,PROD0060,Aristocrat,5,positive,"Ordered for Goa trip, lightweight exceeded expectations.",2025-12-29,2.5,3.6,3.7,3.7,3.0,3.4
REV005219,PROD0060,Aristocrat,1,negative,cheap plastic broke during my very first trip. Very upset.,2025-02-24,3.5,3.7,3.0,2.7,3.6,3.6
REV005220,PROD0060,Aristocrat,3,neutral,Decent product overall. zipper fails fast is okay.,2025-10-17,3.6,2.7,3.7,3.4,3.0,2.8
REV005221,PROD0060,Aristocrat,5,positive,"Used it for 3 trips, very affordable still perfect.",2024-08-09,2.6,3.4,3.8,3.6,3.9,3.1
REV005222,PROD0060,Aristocrat,4,positive,The basic functionality is excellent! Very happy with this purchase.,2025-08-26,2.7,3.5,3.6,3.2,3.5,2.7
REV005223,PROD0060,Aristocrat,5,positive,The lightweight is excellent! Very happy with this purchase.,2025-05-20,3.3,2.9,3.3,3.1,3.4,3.2
REV005224,PROD0060,Aristocrat,5,positive,Really impressed with the very affordable. Worth every rupee.,2024-09-17,3.9,3.9,2.8,3.8,3.8,2.8
REV005225,PROD0060,Aristocrat,2,negative,poor durability broke during my very first trip. Very upset.,2025-10-05,2.9,3.5,3.8,4.0,2.8,3.0
REV005226,PROD0060,Aristocrat,5,positive,basic functionality is top notch. Will buy again.,2025-06-18,3.5,3.3,3.4,2.8,3.9,3.4
REV005227,PROD0060,Aristocrat,4,positive,"Used it for 3 trips, very affordable still perfect.",2024-06-06,3.3,2.5,3.7,2.9,3.4,3.8
REV005228,PROD0060,Aristocrat,3,neutral,Good for occasional use. zipper fails fast is acceptable.,2025-08-23,3.9,3.5,4.0,2.6,2.6,3.4
REV005229,PROD0060,Aristocrat,3,neutral,Okay product for the price. zipper fails fast is standard.,2026-01-08,3.6,3.0,3.0,3.8,3.0,3.0
REV005230,PROD0060,Aristocrat,3,neutral,Good for occasional use. wobbly wheels is acceptable.,2026-01-05,2.9,3.6,2.6,3.7,3.4,2.9
REV005231,PROD0060,Aristocrat,4,positive,"Great lightweight, exactly what I needed for my travels.",2025-07-08,3.7,2.6,2.7,3.5,2.8,3.3
REV005232,PROD0060,Aristocrat,5,positive,very affordable is top notch. Will buy again.,2026-01-16,2.5,2.9,2.7,2.7,3.9,3.7
REV005233,PROD0060,Aristocrat,5,positive,"Used it for 3 trips, basic functionality still perfect.",2025-02-07,3.4,3.0,2.6,3.8,3.3,3.3
REV005234,PROD0060,Aristocrat,4,positive,Amazing basic functionality for this price range. Value for money!,2025-04-10,3.6,3.9,3.3,3.7,2.8,3.4
REV005235,PROD0060,Aristocrat,3,neutral,Good for occasional use. zipper fails fast is acceptable.,2024-06-11,2.9,2.6,2.6,3.0,3.8,3.2
REV005236,PROD0060,Aristocrat,1,negative,Customer service is bad and cheap plastic quality is poor.,2024-07-05,3.6,3.8,3.2,2.5,3.1,3.5
REV005237,PROD0060,Aristocrat,1,negative,Not worth it at all. zipper fails fast quality is disappointing.,2025-07-28,3.9,4.0,3.6,2.8,3.3,3.9
REV005238,PROD0060,Aristocrat,2,negative,Returned the product. wobbly wheels was defective.,2026-01-06,3.5,2.6,3.2,2.5,3.0,2.8
REV005239,PROD0060,Aristocrat,5,positive,"Used it for 3 trips, very affordable still perfect.",2025-02-24,3.8,3.8,3.0,2.8,2.7,3.8
REV005240,PROD0060,Aristocrat,4,positive,basic functionality is top notch. Will buy again.,2025-10-23,3.6,2.7,2.7,2.6,3.8,2.8
REV005241,PROD0060,Aristocrat,2,negative,cheap plastic stopped working within a month. Waste of money.,2025-08-02,3.8,2.6,3.8,3.1,3.1,3.0
REV005242,PROD0060,Aristocrat,3,neutral,Okay product for the price. cheap plastic is standard.,2026-03-01,2.6,3.4,3.0,2.9,3.8,3.3
REV005243,PROD0060,Aristocrat,1,negative,The wobbly wheels is terrible. Do not buy!,2025-08-26,3.8,3.7,2.7,3.9,2.9,2.9
REV005244,PROD0060,Aristocrat,5,positive,"Ordered for Goa trip, basic functionality exceeded expectations.",2026-02-15,2.6,3.4,3.8,2.9,2.9,3.5
REV005245,PROD0060,Aristocrat,3,neutral,Decent product overall. poor durability is okay.,2024-04-17,3.6,3.9,3.8,3.1,2.9,3.3
REV005246,PROD0060,Aristocrat,5,positive,Amazing very affordable for this price range. Value for money!,2025-10-23,2.8,3.2,3.1,3.0,3.0,3.5
REV005247,PROD0060,Aristocrat,3,neutral,Average quality. zipper fails fast could be better.,2025-06-04,3.4,3.2,3.0,2.6,2.8,3.7
REV005248,PROD0061,Aristocrat,2,negative,Poor quality zipper fails fast. Expected better for this price.,2025-05-16,3.8,3.6,2.8,3.1,2.6,3.9
REV005249,PROD0061,Aristocrat,1,negative,Regret buying this. poor durability is very bad.,2024-10-26,3.4,3.2,3.5,2.8,2.5,3.9
REV005250,PROD0061,Aristocrat,5,positive,"Used it for 3 trips, lightweight still perfect.",2024-12-19,3.4,2.7,2.9,2.9,2.9,3.1
REV005251,PROD0061,Aristocrat,3,neutral,Average quality. cheap plastic could be better.,2025-03-12,4.0,3.9,3.0,3.0,2.8,3.2
REV005252,PROD0061,Aristocrat,2,negative,wobbly wheels stopped working within a month. Waste of money.,2024-12-07,2.6,3.7,3.9,3.0,3.3,3.3
REV005253,PROD0061,Aristocrat,2,negative,Customer service is bad and zipper fails fast quality is poor.,2025-04-01,3.8,3.9,3.4,2.6,3.5,3.8
REV005254,PROD0061,Aristocrat,1,negative,poor durability stopped working within a month. Waste of money.,2024-06-19,3.6,3.6,3.9,4.0,3.9,3.9
REV005255,PROD0061,Aristocrat,2,negative,Quality has gone down. cheap plastic is not as advertised.,2024-06-17,3.3,3.6,3.1,3.2,2.7,2.5
REV005256,PROD0061,Aristocrat,5,positive,Really impressed with the very affordable. Worth every rupee.,2025-02-19,3.9,3.0,3.7,3.0,2.6,3.2
REV005257,PROD0061,Aristocrat,4,positive,basic functionality is top notch. Will buy again.,2024-09-02,3.7,3.4,3.1,2.7,3.1,3.3
REV005258,PROD0061,Aristocrat,5,positive,"Ordered for Goa trip, basic functionality exceeded expectations.",2026-01-17,3.2,2.7,3.2,2.5,2.6,2.8
REV005259,PROD0061,Aristocrat,1,negative,Returned the product. poor durability was defective.,2024-06-12,3.6,2.8,3.8,2.8,3.1,3.1
REV005260,PROD0061,Aristocrat,3,neutral,Not great not terrible. poor durability meets basic needs.,2026-01-20,3.4,4.0,3.1,2.5,2.9,3.0
REV005261,PROD0061,Aristocrat,5,positive,Really impressed with the very affordable. Worth every rupee.,2024-09-13,3.4,3.8,3.6,2.6,3.6,3.5
REV005262,PROD0061,Aristocrat,1,negative,Very disappointed with the poor durability. Broke after first use.,2024-11-08,3.9,3.5,3.7,2.7,3.9,3.0
REV005263,PROD0061,Aristocrat,3,neutral,Average quality. cheap plastic could be better.,2025-11-28,3.7,3.7,2.8,2.9,3.4,3.6
REV005264,PROD0061,Aristocrat,2,negative,zipper fails fast stopped working within a month. Waste of money.,2025-02-05,4.0,3.8,3.2,3.7,2.6,2.6
REV005265,PROD0061,Aristocrat,2,negative,The poor durability is terrible. Do not buy!,2025-08-29,3.3,3.1,3.8,3.2,2.5,2.6
REV005266,PROD0061,Aristocrat,1,negative,Returned the product. poor durability was defective.,2025-04-07,3.0,2.9,3.4,2.7,2.7,4.0
REV005267,PROD0061,Aristocrat,5,positive,Best luggage for the price! very affordable is outstanding.,2025-01-02,3.4,2.8,3.7,2.9,3.5,3.7
REV005268,PROD0061,Aristocrat,3,neutral,Not great not terrible. poor durability meets basic needs.,2025-06-20,3.8,3.1,3.6,3.2,3.5,3.8
REV005269,PROD0061,Aristocrat,1,negative,zipper fails fast stopped working within a month. Waste of money.,2024-06-24,3.1,3.5,2.8,2.9,3.0,3.9
REV005270,PROD0061,Aristocrat,5,positive,The basic functionality is excellent! Very happy with this purchase.,2024-09-11,3.7,3.7,3.7,3.7,3.2,3.3
REV005271,PROD0061,Aristocrat,5,positive,Superb basic functionality! My family loved it.,2024-05-18,3.0,3.0,2.8,2.7,3.6,4.0
REV005272,PROD0061,Aristocrat,1,negative,Customer service is bad and poor durability quality is poor.,2025-12-23,3.6,3.8,2.7,2.8,3.4,3.6
REV005273,PROD0061,Aristocrat,2,negative,Returned the product. zipper fails fast was defective.,2025-07-14,3.8,2.7,3.7,2.6,3.2,2.9
REV005274,PROD0061,Aristocrat,4,positive,The very affordable is excellent! Very happy with this purchase.,2024-09-07,3.1,3.6,2.9,3.8,3.2,2.5
REV005275,PROD0061,Aristocrat,2,negative,zipper fails fast broke during my very first trip. Very upset.,2025-10-11,3.8,4.0,4.0,2.8,2.8,4.0
REV005276,PROD0061,Aristocrat,5,positive,"Great lightweight, exactly what I needed for my travels.",2024-08-29,4.0,4.0,3.1,3.4,3.3,3.9
REV005277,PROD0061,Aristocrat,1,negative,Returned the product. cheap plastic was defective.,2025-10-13,3.8,3.8,2.8,2.5,3.9,2.8
REV005278,PROD0061,Aristocrat,3,neutral,Okay product for the price. wobbly wheels is standard.,2025-07-07,2.5,2.8,2.9,3.8,2.8,3.2
REV005279,PROD0061,Aristocrat,5,positive,"Used it for 3 trips, basic functionality still perfect.",2024-04-27,3.6,2.7,2.8,2.6,3.5,3.4
REV005280,PROD0061,Aristocrat,4,positive,Superb basic functionality! My family loved it.,2026-02-25,2.5,2.7,3.5,2.9,3.9,4.0
REV005281,PROD0061,Aristocrat,5,positive,"Ordered for Goa trip, very affordable exceeded expectations.",2024-06-14,3.0,3.9,3.8,3.0,2.5,2.6
REV005282,PROD0061,Aristocrat,5,positive,The basic functionality works perfectly. Highly recommended!,2025-07-29,3.1,3.1,2.9,3.6,3.1,3.0
